names,reviews,ratings
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,4
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,4
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,2
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,2
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,4
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,4
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,2
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,2
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,2
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,2
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,4
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,4
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,4
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,4
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,2
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,4
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,4
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,2
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,2
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,2
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,2
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,4
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,4
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,2
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,4
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,2
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,0
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,4
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Sana Klinikum Hameln-Pyrmont,diese bewertung geht nicht in die gesamtbewertung ein,6
Kreis- und Stadtkrankenhaus Alfeld,hallo erstmal  also ich war dort in der nacht in der notaufnahme aufgrund deinen das ich kaum lust bekam ich fieber hatte und ich kreisläufig war mein freund der nicht wirklich wusste was er mit mir machen sollte also in krankenhaus dort wurden wir nicht einmal begrüßt sondern nur gefragt was denn si wichtig sei als ich ihr kaum antworten konnte weil ich keine lust bekam und das reden nur schmerzte würde sie noch genervter und frage nur prombt wie alt ich sei als ich mit 20 antwortete verdreht sie die augen was mir das aucg immer sagen sollte naya dann wurde uns ne standpauke gehalten von wegen dafür sei dir notaufnahme nicht da sondern ich hätte den bereitschaft dienst informieren müssen naya icg weiter mut wenig luft und mir war nicht ganz gut auf den beinen wurde erstmal im wartezimmer geparkt mit dem sitz jetzt müssen sie sich gedulden mein freund wollte mich schon ins nächste krankenhaus fahren weil auch gegen die luftnot nichts unternommen wurde naya sie kam dann mach ner gefühlten ewigkeit wieder und meinte sie hätte den bereitschafts dienst informiert der würde jetzt kommen der soll was aufschreiben und dann soll ich gehen sie nahm uns mit in ein behandlungszimmer schloss mit dem satz es dauert jetzt länger einfach die tür nachdem ich dann mich hinlegen wollte weggekippt bin und mein freund mich aufhängen konnte nichts von ihr kam obwohl er gerufen platze mir fast der kragen die sollte froh sein das es mir echt scheiße ging ich arbeite selbst als medizinische fachangestellte und habe zuvor selbst in dem krankenhaus gearbeitet aber soll he angestellten braucht kein krankenhaus patienten betreuung gleich null die hatte keine lust sorry aber wenn ich in so einem beruf arbeite hab ich das vor patienten nicht zu zeigen und mich um sie zu kümmern  ich empfehle dieses krankenhaus niemanden weiter das war die letzte chance aber nein es ändert sich nichts  lg,0
Kreis- und Stadtkrankenhaus Alfeld,sucht eine andere klinik absolutes no go  mit problem rein und noch grösseren problemen raus  unter anderem mir eine pilzinfektion im mund eingefangen   ich war schon in vielen krankenhäusern aber was ich ihm alfelder erlebte übertrifft alles   wenn euch daran gelegen ist hilfe zu bekommen sucht euch eine andere klinik   auch die sauberkeit lässt zu wünschen übrig ,0
Kreis- und Stadtkrankenhaus Alfeld,hallo  ich kann die erfahrungen meiner vorgängerinnen nur bestätigen auch ich werde im notfall nicht mehr nach alfeld gehenmit einer starken rippenprellung und nachdem sich die symntome plötzlich deutlich verschlechtert hatten und ich durch muskelkrämpfe und husten solche schmerzen hatte dass ich mich in die notaufnahme bringen lassen musste wurde ich zunächst von einer sehr netten krankenschwester freundlich und mitfühlend empfangen der diensthabene arzt donnerstags abend ließ etwa eine halbe stunde auf sich warten kanzelte die krankenschwester in meinem und meines mannes anwesenheit ab war genervt und völlig empathielos obwohl ich vor schmerzen kaum stehen konnte sah er mich kaum an und man hatte den eindruck dass er seinen job nicht sonderlich gerne machtdadurch dass der arzt mir auch noch alle zehn minuten die exakt gleichen fragen stellte die ich so schon zweimal beantwortete hatt war mein zutrauen in seine kompetenz auch einigermaßen erschüttert ich wünsche keinem der mit starken schmerzen in die notaufnahme kommt einen dermaßen empathielosen arzt der einen gelangweilt und genervt begegnet und hoffe dass diese art mit menschen umzugehen seitens der klinikleitung einmal überdacht wird schließlich kann jeder in diese situation kommen und kann vom arzt wenigstens ein mindesmaß an einfühlungsvermögen erwarten,0
Kreis- und Stadtkrankenhaus Alfeld,ich war nur 3 tage nach einer handop stationär fühlte mich sehr gut versorgt nur das essen müsste mal auf ein modernesgesundes niveau gebracht werden,6
Kreis- und Stadtkrankenhaus Alfeld,meine mutter ist nach einem verkehrsunfall in der notaufnahme des alfelder krankenhauses vorstellig geworden sie erlitt bei dem unfall einen schock sowie ein schleudertraumahatte starke schmerzen im bereich der wirbelsäule dort angekommenwurde sie von einer krankenschwester in ein behandlungszimmer begleitet und dort mit den worten der arzt käme gleich alleine zurückgelassen es wurde nicht einmal der  allgemeine zustand der patientin  überprüft zb in form einer vitalzeichenkontrolle oä nach 20 min wartezeit kam endlich ein kurz angebundener arzt der zudem wenig deutschkenntnisse hatte und bei eintreffen erst einmal 10 min telefonierte ohne meine mutter zu beachten der arzt fragte die patientin nach schmerzendie frage wurde bejaht und sie wurde zum röntgen weitergeschickt anschließend wartetet sie wieder auf den arzt von diesem war nach 20 min nichts zusehendaraufhin fragte meine mutter beim pflegepersonal nachwann es wohl mal weiterginge sie riefen den arzt zum 2 mal andieser hatte scheinbar die patientin vergessendie schwester musste ihm genau erklären um wen es sich handelt und wo sich die patientin aufhält weitere 2 min später kam dann der arztsagte meiner mutter es sei nichts gebrochen und sie solle schmerzmittel nehmender kurzangebundene arzt zog daraufhin wieder von dannen  ichals tochter der geschädigten und als krankenschwesterfinde den umgang mit notfall parientendie gerade ein traumatisches erlebnis hatten und schwer unter schock stehen unverantwortlich und menschenunwürdig niemand hätte in der zeitals meine mutter alleine im behandlungszimmer warmitbekommen das es ihr uu schlechter geht oder sie das bewusstsein verliert es erfolgte keine untersuchung weiterer knochengelenke bzw innerer verletzungen  man muss dazu erwähnendass meine mutter zu dem zeitpunkt die einzige patientin in der notaufnahme war also kann dieses unmenschliche vorgehen nicht mit personalnot oder zeitlichem druck begründet werden,0
Kreis- und Stadtkrankenhaus Alfeld,absolut schlechter umgang mit patienten meine mutter hatte eine op des hallux valgus sollte am zweiten tag nach der op mit spezialschuh laufen trotz nachwirkungen der narkose die schwester forderte sie auf den schuh anzuziehen und mit gehhilfen zu laufen zur übung die schwester kümmerte sich dann um eine andere patientin meiner mutter wurde schwindelig und stürzte unkontrolliert auf den rücken sie bekam keine luft mehr und dachte sie stirbt die schwester war bereits auf dem weg zur tür der mann der bettnachbarin bat die schwester meiner mutter zu helfen dauraufhin sagte sie ist doch nichts passiert für mich ist das unterlassene hilfeleistung erst ein pfleger der dann kam setze meine mutter in einen rollstuhl und nachdem mein vater sich mehrfach beschwert hat wurde dem röntgen des rückens zugestimmt angeblich war es nur eine rippenprellung meine mutter verspürt nun vier jahre nach dem sturz noch schmerzen und die op des fußes ging auch daneben dieses kh hat uns zum letzten mal gesehen,0
Kreis- und Stadtkrankenhaus Alfeld,diese bewertung geht nicht in die gesamtbewertung ein,4
Kreis- und Stadtkrankenhaus Alfeld,diese bewertung geht nicht in die gesamtbewertung ein,2
Kreis- und Stadtkrankenhaus Alfeld,diese bewertung geht nicht in die gesamtbewertung ein,6
HELIOS Klinikum Hildesheim GmbH,patient2021 gynäkologieonkologiec3  wer im jahre 2021 glaubt in diesem  krankenhaus ist die würde des menschen unantastbarsehr naivunseriösunorganisiertes verbrechen unprossionellwurde ausspioniertzur spielfigurerbärmlichwiderlichihr könnt euch aber schützen solltet ihr spätestens im opsaal technologie macht es möglichgenauso illegalwenn ärzte nach abgeschlossener operation immernoch angeben operiertenhier sollte man sich nie unbeobachtet fühlensicherheit sollte euch ganz euch überall wichtig sein  moralanstandanonymitätloyalitätfairness wunschdenken echte werte vertreten weder ärztenoch schwesternder wertlose patientbei einer stolzen summe von cirka 6500euronicht ernst genommendementsprechend behandeltmich leider unterschätzt3minmit der prsonalabteilung gesprochendanach war klar warum skandale hier nicht verblassen  wieviel kostet also die würde eines menschen,0
HELIOS Klinikum Hildesheim GmbH,ich musste am heutigen tage zu einer notfallbehandlung in die notaufnahme bin noch nie in meinem leben so zuvorkommend und empathisch von zwei schwestern und einem arzt behandelt worden das war unglaublich schön dass es so etwas noch gibt kann diese notaufnahme nur jederzeit jedem empfehlen ganz große klasse,6
HELIOS Klinikum Hildesheim GmbH,unseriöshier sollte man doch besser aufpassen nicht der total überwachung ausgeliefert zu seinentweder man spielt mit und sorgt für unterhaltung wenn man es weißoder man lässt sich nicht darauf einchaos und wahnsinn hat hier den richtigen ort gefunden,0
HELIOS Klinikum Hildesheim GmbH,war mit meiner verletzten tochter in der kinder notaufnahme sie war beim toben vom stuhl gesprungen und landete auf der bettkante sie blutete stark zwischen den beinen  hat mich aber nicht ran gelassen zum gucken  ich schnappte sie mir und fuhr ganz schnell zum krankenhaus  von unterwegs rief ich schon an und kündigte mich mit der kleinen an ich sollte gleich durch die notaufnahme kommen nun saß ich als ich ankam und bescheid sagte das wir da sind schon fast 2 stunden  ich rief wieder in der notaufnahmehinter der tür an und fragte wie lange es noch dauert  meine 4 jährige tochter hatte schmerzen  eine weitere stunde verging  dann kam eine ärztin raus  und sie sagte sie sei ganz allein jetzt und hätte keine zeit schliesslich müsste sie sich auch noch um die anderen patiennten kümmern es würde gleich ein notfall rein kommen sie würde mich nicht mit der kleinen dran nehmen können schade  ich wusste nicht   das ich aus lange weile da war für mich ist das unterlassene hilfeleistung das schlechteste krankenhaus  was ich kenne  ich fand es einfach äußerst unverschämt,0
HELIOS Klinikum Hildesheim GmbH,4 monate absagen von opterminen knieprothese und das erst am optag die gründe zur absage variieren und widersprechen sich stellenweise  vor dem letzten termin verdrehte ich mir das bisher gesunde knie und saß deshalb im rollstuhl weil ein gehen inzwischen unmöglich war   ich wurde auf eigenen wunsch es sei ja alles vor ort stationär aufgenommen eine knieop wurde wieder abgelehnt  1 woche morphin und starke schmerzmittel  davon 3 tage bett auf der entbindungsstation und 2 tage unfallchirurgie  verschiedene ärzte op  nein  op  ja  das haben wir so nicht gesagt also opabsage keine abstimmung  90jährige mitpatientin stöhnt 24 stunden vor schmerzen meine notklingel wird grundsätzlich übersehen weil personal grundsätzlich zur mitpatientin rennt mitpatientin kommt nachts nicht an notklingel was ich übernehmen solleist nicht meine aufgabe ich brauche schlaf mitpatientin hat lungenentzündung und wird nicht isoliert  unfassbar ich hatte durch die mitpatientin dauerherzrasen und bekam nitrospray was in keinem arztbericht vermerkt wurde am dritten tag drohte ich damit im rollstuhl im gang zu schlafen wenn ich nicht endlich verlegt würde ich kam dann noch für 2 tage auf die unfallchirurgiestation morphingabe übelkeit trotz erbrechen wurde die arztvisite abgehalten im beisein der ärzte zu erbrechen und fragen beantworten zu müssen ist unmenschlich opabsageentlassung  nie wieder  der wahre grund aller opabsagen diese klinik bekommt coronafallpauschalen für freigehaltene betten und opzeiten so dass nur 40 opkapazität möglich istauskunft chefarztbüro die zentrale erzählt bei opabsagen sich widersprechende ausreden  welch quälerei wäre mir erspart geblieben  diese klinik kann ich nicht empfehlen,0
HELIOS Klinikum Hildesheim GmbH,unerklärliche zu den unterschiedlichsten zeiten auftretende massive kopfschmerzen unserer vierjährigen tochter führten uns in die kinderneurologie zu herrn bernd kruse und seinem team die für uns zuständigen krankenschwesternarzthelferinnen stellten sich uns sehr freundlich mit namen vor das ist ein guter weg um vetrauen aufzubauen insbesondere zu einem kleinen patienten es folgten erklärungen über den ablauf kurze  wartezeiten und voruntersuchungen welche mit unfassbar viel geduld und ruhe durchgeführt wurden herr dr kruse selbst ist ein angenehmer mediziner welcher ruhe ausstrahlt humor hat und dem kind die zeit gibt welche es braucht dabei beobachtet er das kind unauffällig und nimmt sich ebenso viel zeit für ein gespräch mit uns als eltern um hintergrundinformationen einzuholen ohne zeitdruck mit weiteren untersuchungen konnte er uns unsere angst als eltern nehmen wir haben uns dann gegen eine weitere untersuchung entschieden welche für eine 4jährige unter umständen mit schäden verbunden gewesen wäre zusammengefasst uns dreien tat dieser besuch gut und unsere tochter hat seitdem keine kopfschmerzen mehr vielen vielen dank,6
HELIOS Klinikum Hildesheim GmbH, ,6
HELIOS Klinikum Hildesheim GmbH,vorstellung in der klinik nach sturz des kindes  sowohl die mitarbeiterin der kinderärztlichen kv sprechstunde als auf die mitarbeiter der notaufnahme waren super sehr liebevoller umgang mit unserem kind es wurde auf die bedürfnisse von uns sehr eingegangen und wir haben uns wirklich gut aufgehoben gefühlt trotz der umstände die mitarbeiter waren sehr kompetent und haben reibungslos hand in hand gearbeitet großes lob an alle,6
HELIOS Klinikum Hildesheim GmbH,meine lebenspartnerin leidet seit geraumer zeit unter einem starken unerklärlichen husten die diagnostik steht seit corona still lungenfachärzte haben keine termine frei und der hausarzt ist überfordert eines nachts bekam sie keine luft mehr hyperventilierte und hatte angst dass sie stirbt ich hab erstmal in der klinik angerufen ging keiner ran nicht so schlimm dachte ich mir also die 112 angerufen man sagte mir man können eine krankenwagen schicken ich dachte mir wenn ich selbst fahre bin ich schneller da also ab ins auto und los dort angekommen war eine grosse ernüchterung man wollte die versichertenkarte sehen und der zweite satz war das jetzt aber nichts therapiert wird ein 30 sekunden langes gespräch mit einem arzt folgte und es gab  cortison  keine weitere diagnostik einmal kurz abhören und fertig was mir noch auffiel war ein älterer herr mit einer blutenden wunde am kopf und einem geschirrtuch das er selbst gegen die wunde presste im wartebereich sass im hintergrund sassen 2 schwestern und erzählten sich geschichten während dieser mann offensichtlich unter schock noch nicht einmal psychologische hilfe bekam ich war schockiert ist das personal überarbeitet oder macht die arbeit dort einen so abgebrüht das jegliche empathie für hilfsbedürftige menschen einfach verschwindet,0
HELIOS Klinikum Hildesheim GmbH,eine kalte unpersönliche abteilung des krankenhauses in der allerletzten ecke    die betten sind voll ok  das personal freundlich  das schlafergebnis wird kompetent vermittelt  verbrauchsmaterial und neue maske werden unkompliziert ersetzt  soweit ist alles ok  doch das frühstück ist nicht nur ein schlechter scherz sondern eine frechheit,2
HELIOS Klinikum Hildesheim GmbH,zu jeder zeit war ich als vater über den zustand meines sohnes informiert alle beteiligten von der klinik waren sehr freundlich,6
HELIOS Klinikum Hildesheim GmbH,die klinik ist ok aber nicht die neurochirurgische praxis im haus die arzthelferinnen der praxis sollen seit bsp 2012 und 2013 lthomepage in der praxis sein und sind eine katastrophe bis auf eine  immer wieder andere damen  keinen überblick über aktive tage der praxis     termine wurden vor monaten gemacht dann entscheidet praxis über urlaub und den patienten wird nicht abgesagt die einen wissen darüber bescheid die anderen nicht  nur die eine mitarbeiterin hat sich konsequent und mit den richtigen ergebnissen um mich gekümmert,4
HELIOS Klinikum Hildesheim GmbH,die richtige entscheidung ich war am 6122019 zur ablation in der kardiologischen abteilung von beginn an bin ich nur freundlichem personal begegnet sämtliche abläufe waren reibungslos geplant und gingen ineinander über ich fühlte mich beim aufklärungsgespräch mit profdr tebbenjohanns genauso aufgehoben wie bei dem eingriff durch dr michael dedroogh  vielen herzlichen dank auch an die schwestern sie machen einen guten job  sollte es noch einmal notwendig sein so bin ich gern wieder bei ihnen ps auch der eingriff war erfolgreich viele liebe grüße heino clement,6
